2024-11-18 16:17:10 INFO  Keywords:106 - Navigate is called
2024-11-18 16:20:31 INFO  Keywords:309 - Waiting for webElement...financialdetails.socialsecurityincome
2024-11-18 16:20:41 INFO  Keywords:132 - InputText is called
2024-11-18 16:20:41 INFO  Keywords:309 - Waiting for webElement...financialdetails.otherincome
2024-11-18 16:20:51 INFO  Keywords:132 - InputText is called
2024-11-18 16:20:51 INFO  Keywords:309 - Waiting for webElement...financialdetails.bonds
2024-11-18 16:20:51 INFO  Keywords:313 - Element found...financialdetails.bonds
2024-11-18 16:20:51 INFO  Keywords:132 - InputText is called
2024-11-18 16:20:51 INFO  Keywords:309 - Waiting for webElement...financialdetails.businessTrustRealstate
2024-11-18 16:20:51 INFO  Keywords:313 - Element found...financialdetails.businessTrustRealstate
2024-11-18 16:20:51 INFO  Keywords:132 - InputText is called
2024-11-18 16:20:51 INFO  Keywords:309 - Waiting for webElement...financialdetails.retirementplan
2024-11-18 16:20:51 INFO  Keywords:313 - Element found...financialdetails.retirementplan
2024-11-18 16:20:51 INFO  Keywords:132 - InputText is called
2024-11-18 16:20:51 INFO  Keywords:309 - Waiting for webElement...financialdetails.equities
2024-11-18 16:20:51 INFO  Keywords:313 - Element found...financialdetails.equities
2024-11-18 16:20:51 INFO  Keywords:132 - InputText is called
2024-11-18 16:20:51 INFO  Keywords:309 - Waiting for webElement...financialdetails.facevalueilfeinsurance
2024-11-18 16:20:51 INFO  Keywords:313 - Element found...financialdetails.facevalueilfeinsurance
2024-11-18 16:20:51 INFO  Keywords:132 - InputText is called
2024-11-18 16:20:51 INFO  Keywords:309 - Waiting for webElement...financialdetails.fixedannuity
2024-11-18 16:20:51 INFO  Keywords:313 - Element found...financialdetails.fixedannuity
2024-11-18 16:20:51 INFO  Keywords:132 - InputText is called
2024-11-18 16:20:51 INFO  Keywords:309 - Waiting for webElement...financialdetails.indexannuity
2024-11-18 16:20:51 INFO  Keywords:313 - Element found...financialdetails.indexannuity
2024-11-18 16:20:51 INFO  Keywords:132 - InputText is called
2024-11-18 16:20:51 INFO  Keywords:309 - Waiting for webElement...financialdetails.liquidnetworth
2024-11-18 16:20:51 INFO  Keywords:313 - Element found...financialdetails.liquidnetworth
2024-11-18 16:20:51 INFO  Keywords:132 - InputText is called
2024-11-18 16:20:51 INFO  Keywords:309 - Waiting for webElement...financialdetails.AlerternativeInvetment
2024-11-18 16:20:51 INFO  Keywords:313 - Element found...financialdetails.AlerternativeInvetment
2024-11-18 16:20:51 INFO  Keywords:132 - InputText is called
2024-11-18 16:20:51 INFO  Keywords:309 - Waiting for webElement...financialdetails.mutualfund
2024-11-18 16:20:51 INFO  Keywords:313 - Element found...financialdetails.mutualfund
2024-11-18 16:20:51 INFO  Keywords:132 - InputText is called
2024-11-18 16:20:51 INFO  Keywords:309 - Waiting for webElement...financialdetails.otherbrokerage
2024-11-18 16:20:51 INFO  Keywords:313 - Element found...financialdetails.otherbrokerage
2024-11-18 16:20:51 INFO  Keywords:132 - InputText is called
2024-11-18 16:20:51 INFO  Keywords:309 - Waiting for webElement...financialdetails.policypremium
2024-11-18 16:20:51 INFO  Keywords:313 - Element found...financialdetails.policypremium
2024-11-18 16:20:51 INFO  Keywords:132 - InputText is called
2024-11-18 16:20:51 INFO  Keywords:309 - Waiting for webElement...financialdetails.variableannuity
2024-11-18 16:20:51 INFO  Keywords:313 - Element found...financialdetails.variableannuity
2024-11-18 16:20:51 INFO  Keywords:132 - InputText is called
2024-11-18 16:20:51 INFO  Keywords:309 - Waiting for webElement...financialdetails.totalpremium
2024-11-18 16:20:51 INFO  Keywords:313 - Element found...financialdetails.totalpremium
2024-11-18 16:20:51 INFO  Keywords:309 - Waiting for webElement...financialdetails.anticipatedchanges
2024-11-18 16:20:51 INFO  Keywords:313 - Element found...financialdetails.anticipatedchanges
2024-11-18 16:20:52 INFO  Keywords:309 - Waiting for webElement...financialdetails.nonguaranteedelement
2024-11-18 16:21:42 INFO  Keywords:309 - Waiting for webElement...financialdetails.reversemortgage
2024-11-18 16:21:42 INFO  Keywords:313 - Element found...financialdetails.reversemortgage
2024-11-18 16:21:42 INFO  Keywords:143 - ClickOnLink is called
2024-11-18 16:21:42 INFO  Keywords:309 - Waiting for webElement...next
2024-11-18 16:21:42 INFO  Keywords:313 - Element found...next
2024-11-18 16:22:02 INFO  Keywords:309 - Waiting for webElement...payment.modal
2024-11-18 16:22:02 INFO  Keywords:313 - Element found...payment.modal
2024-11-18 16:22:18 INFO  Keywords:309 - Waiting for webElement...payment.method
2024-11-18 16:22:18 INFO  Keywords:313 - Element found...payment.method
2024-11-18 16:22:18 INFO  Keywords:132 - InputText is called
2024-11-18 16:22:18 INFO  Keywords:309 - Waiting for webElement...payment.premium
2024-11-18 16:22:18 INFO  Keywords:313 - Element found...payment.premium
2024-11-18 16:22:20 INFO  Keywords:143 - ClickOnLink is called
2024-11-18 16:22:20 INFO  Keywords:309 - Waiting for webElement...next
2024-11-18 16:22:20 INFO  Keywords:313 - Element found...next
2024-11-18 16:22:39 INFO  Keywords:309 - Waiting for webElement...existinginsurance.borrowingfunds
2024-11-18 16:22:39 INFO  Keywords:313 - Element found...existinginsurance.borrowingfunds
2024-11-18 16:22:40 INFO  Keywords:309 - Waiting for webElement...existinginsurance.terminatingexistinglifepolicy
2024-11-18 16:22:40 INFO  Keywords:313 - Element found...existinginsurance.terminatingexistinglifepolicy
2024-11-18 16:22:40 INFO  Keywords:309 - Waiting for webElement...existinginsurance.longtermcoverage
2024-11-18 16:22:40 INFO  Keywords:313 - Element found...existinginsurance.longtermcoverage
2024-11-18 16:22:41 INFO  Keywords:309 - Waiting for webElement...existanceterminating.InsuranceCompanyName
2024-11-18 16:22:41 INFO  Keywords:313 - Element found...existanceterminating.InsuranceCompanyName
2024-11-18 16:22:41 INFO  Keywords:132 - InputText is called
2024-11-18 16:22:41 INFO  Keywords:309 - Waiting for webElement...existanceterminating.ProductName
2024-11-18 16:22:41 INFO  Keywords:313 - Element found...existanceterminating.ProductName
2024-11-18 16:22:41 INFO  Keywords:132 - InputText is called
2024-11-18 16:22:41 INFO  Keywords:309 - Waiting for webElement...existanceterminating.Insured
2024-11-18 16:22:41 INFO  Keywords:313 - Element found...existanceterminating.Insured
2024-11-18 16:22:41 INFO  Keywords:132 - InputText is called
2024-11-18 16:22:41 INFO  Keywords:309 - Waiting for webElement...existanceterminating.Owner
2024-11-18 16:22:41 INFO  Keywords:313 - Element found...existanceterminating.Owner
2024-11-18 16:22:42 INFO  Keywords:132 - InputText is called
2024-11-18 16:22:42 INFO  Keywords:309 - Waiting for webElement...existanceterminating.DateIssued
2024-11-18 16:22:42 INFO  Keywords:313 - Element found...existanceterminating.DateIssued
2024-11-18 16:22:42 INFO  Keywords:132 - InputText is called
2024-11-18 16:22:42 INFO  Keywords:309 - Waiting for webElement...existanceterminating.AmountOfInsurance
2024-11-18 16:22:42 INFO  Keywords:313 - Element found...existanceterminating.AmountOfInsurance
2024-11-18 16:22:42 INFO  Keywords:309 - Waiting for webElement...existanceterminating.ExistingInsuranceType
2024-11-18 16:22:42 INFO  Keywords:313 - Element found...existanceterminating.ExistingInsuranceType
2024-11-18 16:22:42 INFO  Keywords:309 - Waiting for webElement...existanceterminating.ProductType
2024-11-18 16:22:42 INFO  Keywords:313 - Element found...existanceterminating.ProductType
2024-11-18 16:22:43 INFO  Keywords:309 - Waiting for webElement...existanceterminating.LifeProductType
2024-11-18 16:22:43 INFO  Keywords:313 - Element found...existanceterminating.LifeProductType
2024-11-18 16:22:43 INFO  Keywords:132 - InputText is called
2024-11-18 16:22:43 INFO  Keywords:309 - Waiting for webElement...existanceterminating.PolicyNo
2024-11-18 16:22:43 INFO  Keywords:313 - Element found...existanceterminating.PolicyNo
2024-11-18 16:22:43 INFO  Keywords:309 - Waiting for webElement...existanceterminating.PurposeOfPolicy
2024-11-18 16:22:43 INFO  Keywords:313 - Element found...existanceterminating.PurposeOfPolicy
2024-11-18 16:22:43 INFO  Keywords:309 - Waiting for webElement...existanceterminating.FundsNewPolicy
2024-11-18 16:22:43 INFO  Keywords:313 - Element found...existanceterminating.FundsNewPolicy
2024-11-18 16:22:43 INFO  Keywords:309 - Waiting for webElement...existanceterminating.ReplacingNewPolicy
2024-11-18 16:22:43 INFO  Keywords:313 - Element found...existanceterminating.ReplacingNewPolicy
2024-11-18 16:22:44 INFO  Keywords:309 - Waiting for webElement...existanceterminating.ReplacementThType
2024-11-18 16:22:44 INFO  Keywords:313 - Element found...existanceterminating.ReplacementThType
2024-11-18 16:22:44 INFO  Keywords:309 - Waiting for webElement...existance.suvivorship
2024-11-18 16:22:44 INFO  Keywords:313 - Element found...existance.suvivorship
2024-11-18 16:22:44 INFO  Keywords:309 - Waiting for webElement...existnace.soldSettled
2024-11-18 16:22:44 INFO  Keywords:313 - Element found...existnace.soldSettled
2024-11-18 16:22:44 INFO  Keywords:309 - Waiting for webElement...existanceterminating.1035ThExchange
2024-11-18 16:22:44 INFO  Keywords:313 - Element found...existanceterminating.1035ThExchange
2024-11-18 16:22:45 INFO  Keywords:132 - InputText is called
2024-11-18 16:22:45 INFO  Keywords:309 - Waiting for webElement...existanceterminating.ReasonReplacement
2024-11-18 16:22:45 INFO  Keywords:313 - Element found...existanceterminating.ReasonReplacement
2024-11-18 16:22:45 INFO  Keywords:132 - InputText is called
2024-11-18 16:22:45 INFO  Keywords:309 - Waiting for webElement...existanceterminating.NoOfPolicy
2024-11-18 16:22:45 INFO  Keywords:313 - Element found...existanceterminating.NoOfPolicy
2024-11-18 16:22:45 INFO  Keywords:132 - InputText is called
2024-11-18 16:22:45 INFO  Keywords:309 - Waiting for webElement...existanceterminating.PremiumPayment
2024-11-18 16:22:45 INFO  Keywords:313 - Element found...existanceterminating.PremiumPayment
2024-11-18 16:22:45 INFO  Keywords:132 - InputText is called
2024-11-18 16:22:45 INFO  Keywords:309 - Waiting for webElement...existanceterminating.FrequencyPremium
2024-11-18 16:22:45 INFO  Keywords:313 - Element found...existanceterminating.FrequencyPremium
2024-11-18 16:22:45 INFO  Keywords:132 - InputText is called
2024-11-18 16:22:45 INFO  Keywords:309 - Waiting for webElement...existanceterminating.AmountBeingExchanged
2024-11-18 16:22:45 INFO  Keywords:313 - Element found...existanceterminating.AmountBeingExchanged
2024-11-18 16:22:45 INFO  Keywords:132 - InputText is called
2024-11-18 16:22:45 INFO  Keywords:309 - Waiting for webElement...existanceterminating.SurrenderCharge
2024-11-18 16:22:45 INFO  Keywords:313 - Element found...existanceterminating.SurrenderCharge
2024-11-18 16:22:45 INFO  Keywords:132 - InputText is called
2024-11-18 16:22:45 INFO  Keywords:309 - Waiting for webElement...existanceterminating.DeathBenefit
2024-11-18 16:22:45 INFO  Keywords:313 - Element found...existanceterminating.DeathBenefit
2024-11-18 16:22:45 INFO  Keywords:132 - InputText is called
2024-11-18 16:22:45 INFO  Keywords:309 - Waiting for webElement...existanceterminating.SpecialFeatures
2024-11-18 16:22:45 INFO  Keywords:313 - Element found...existanceterminating.SpecialFeatures
2024-11-18 16:22:45 INFO  Keywords:309 - Waiting for webElement...existinginsurance.longtermpolicyYes
2024-11-18 16:22:45 INFO  Keywords:313 - Element found...existinginsurance.longtermpolicyYes
2024-11-18 16:22:45 INFO  Keywords:132 - InputText is called
2024-11-18 16:22:45 INFO  Keywords:309 - Waiting for webElement...existinglongtermpolicy.InsuranceName
2024-11-18 16:22:45 INFO  Keywords:313 - Element found...existinglongtermpolicy.InsuranceName
2024-11-18 16:22:45 INFO  Keywords:132 - InputText is called
2024-11-18 16:22:45 INFO  Keywords:309 - Waiting for webElement...existinglongtermpolicy.policyCertificateNumber
2024-11-18 16:22:45 INFO  Keywords:313 - Element found...existinglongtermpolicy.policyCertificateNumber
2024-11-18 16:22:45 INFO  Keywords:132 - InputText is called
2024-11-18 16:22:45 INFO  Keywords:309 - Waiting for webElement...existinglongtermpolicy.ProductName
2024-11-18 16:22:45 INFO  Keywords:313 - Element found...existinglongtermpolicy.ProductName
2024-11-18 16:22:45 INFO  Keywords:309 - Waiting for webElement...existinglongtermpolicy.ProductType
2024-11-18 16:22:45 INFO  Keywords:313 - Element found...existinglongtermpolicy.ProductType
2024-11-18 16:22:45 INFO  Keywords:132 - InputText is called
2024-11-18 16:22:45 INFO  Keywords:309 - Waiting for webElement...existinglongtermpolicy.Insured
2024-11-18 16:22:45 INFO  Keywords:313 - Element found...existinglongtermpolicy.Insured
2024-11-18 16:22:45 INFO  Keywords:132 - InputText is called
2024-11-18 16:22:46 INFO  Keywords:309 - Waiting for webElement...existinglongtermpolicy.Owner
2024-11-18 16:22:46 INFO  Keywords:313 - Element found...existinglongtermpolicy.Owner
2024-11-18 16:22:46 INFO  Keywords:132 - InputText is called
2024-11-18 16:22:46 INFO  Keywords:309 - Waiting for webElement...existinglongtermpolicy.DailyBenefit
2024-11-18 16:22:46 INFO  Keywords:313 - Element found...existinglongtermpolicy.DailyBenefit
2024-11-18 16:22:46 INFO  Keywords:132 - InputText is called
2024-11-18 16:22:46 INFO  Keywords:309 - Waiting for webElement...existinglongtermpolicy.AmountOfInsurance
2024-11-18 16:22:46 INFO  Keywords:313 - Element found...existinglongtermpolicy.AmountOfInsurance
2024-11-18 16:22:46 INFO  Keywords:132 - InputText is called
2024-11-18 16:22:46 INFO  Keywords:309 - Waiting for webElement...existinglongtermpolicy.benefitAmount
2024-11-18 16:22:46 INFO  Keywords:313 - Element found...existinglongtermpolicy.benefitAmount
2024-11-18 16:22:46 INFO  Keywords:132 - InputText is called
2024-11-18 16:22:46 INFO  Keywords:309 - Waiting for webElement...existinglongtermpolicy.benefitPeriod
2024-11-18 16:22:46 INFO  Keywords:313 - Element found...existinglongtermpolicy.benefitPeriod
2024-11-18 16:22:46 INFO  Keywords:309 - Waiting for webElement...existinginsurance.longterminsuranceYes
2024-11-18 16:22:46 INFO  Keywords:313 - Element found...existinginsurance.longterminsuranceYes
2024-11-18 16:22:46 INFO  Keywords:132 - InputText is called
2024-11-18 16:22:46 INFO  Keywords:309 - Waiting for webElement...existinglongterminsurance.InsuranceCompany
2024-11-18 16:22:46 INFO  Keywords:313 - Element found...existinglongterminsurance.InsuranceCompany
2024-11-18 16:22:46 INFO  Keywords:132 - InputText is called
2024-11-18 16:22:46 INFO  Keywords:309 - Waiting for webElement...existinglongterminsurance.Certificate
2024-11-18 16:22:46 INFO  Keywords:313 - Element found...existinglongterminsurance.Certificate
2024-11-18 16:22:46 INFO  Keywords:132 - InputText is called
2024-11-18 16:22:46 INFO  Keywords:309 - Waiting for webElement...existinglongterminsurance.LTCBenefit
2024-11-18 16:22:46 INFO  Keywords:313 - Element found...existinglongterminsurance.LTCBenefit
2024-11-18 16:22:46 INFO  Keywords:132 - InputText is called
2024-11-18 16:22:46 INFO  Keywords:309 - Waiting for webElement...existinglongterminsurance.IssueDate
2024-11-18 16:22:46 INFO  Keywords:313 - Element found...existinglongterminsurance.IssueDate
2024-11-18 16:22:46 INFO  Keywords:309 - Waiting for webElement...existinglongterminsurance.LapseDate
2024-11-18 16:22:46 INFO  Keywords:313 - Element found...existinglongterminsurance.LapseDate
2024-11-18 16:22:46 INFO  Keywords:309 - Waiting for webElement...existance.AgentReadNotice
2024-11-18 16:22:58 INFO  Keywords:143 - ClickOnLink is called
2024-11-18 16:22:58 INFO  Keywords:309 - Waiting for webElement...next
2024-11-18 16:22:58 INFO  Keywords:313 - Element found...next
2024-11-18 16:23:17 INFO  Keywords:143 - ClickOnLink is called
2024-11-18 16:23:17 INFO  Keywords:309 - Waiting for webElement...next
2024-11-18 16:23:17 INFO  Keywords:313 - Element found...next
2024-11-18 16:23:35 INFO  Keywords:132 - InputText is called
2024-11-18 16:23:35 INFO  Keywords:309 - Waiting for webElement...additionalclientquestion.q1
2024-11-18 16:23:35 INFO  Keywords:313 - Element found...additionalclientquestion.q1
2024-11-18 16:23:35 INFO  Keywords:132 - InputText is called
2024-11-18 16:23:35 INFO  Keywords:309 - Waiting for webElement...additionalclientquestion.q2
2024-11-18 16:23:35 INFO  Keywords:313 - Element found...additionalclientquestion.q2
2024-11-18 16:23:35 INFO  Keywords:132 - InputText is called
2024-11-18 16:23:35 INFO  Keywords:309 - Waiting for webElement...additionalclientquestion.q3
2024-11-18 16:24:26 INFO  Keywords:132 - InputText is called
2024-11-18 16:24:26 INFO  Keywords:309 - Waiting for webElement...additionalclientquestion.q4
2024-11-18 16:25:16 INFO  Keywords:132 - InputText is called
2024-11-18 16:25:16 INFO  Keywords:309 - Waiting for webElement...additionalclientquestion.q5
2024-11-18 16:26:07 INFO  Keywords:132 - InputText is called
2024-11-18 16:26:07 INFO  Keywords:309 - Waiting for webElement...additionalclientquestion.q6
2024-11-18 16:26:07 INFO  Keywords:313 - Element found...additionalclientquestion.q6
2024-11-18 16:26:07 INFO  Keywords:521 - GetText is called
2024-11-18 16:26:07 INFO  Keywords:309 - Waiting for webElement...ebixTxnID
2024-11-18 16:26:07 INFO  Keywords:313 - Element found...ebixTxnID
2024-11-18 16:26:07 INFO  Keywords:525 - LinkId: 548492
2024-11-18 16:26:07 INFO  Keywords:569 - LinkId: 548492
2024-11-18 16:26:07 INFO  Keywords:521 - GetText is called
2024-11-18 16:26:07 INFO  Keywords:309 - Waiting for webElement...ebixTxnID
2024-11-18 16:26:07 INFO  Keywords:313 - Element found...ebixTxnID
2024-11-18 16:26:07 INFO  Keywords:525 - LinkId: 548492
2024-11-18 16:26:07 INFO  Keywords:143 - ClickOnLink is called
2024-11-18 16:26:07 INFO  Keywords:309 - Waiting for webElement...next
2024-11-18 16:26:07 INFO  Keywords:313 - Element found...next
2024-11-18 16:26:27 INFO  Keywords:143 - ClickOnLink is called
2024-11-18 16:26:27 INFO  Keywords:309 - Waiting for webElement...BGAPopUp
2024-11-18 16:26:53 INFO  Keywords:143 - ClickOnLink is called
2024-11-18 16:26:53 INFO  Keywords:309 - Waiting for webElement...AssignButton
2024-11-18 16:26:53 INFO  Keywords:313 - Element found...AssignButton
2024-11-18 16:27:09 INFO  Keywords:143 - ClickOnLink is called
2024-11-18 16:27:09 INFO  Keywords:309 - Waiting for webElement...BGA2PopUp
2024-11-18 16:27:37 INFO  Keywords:143 - ClickOnLink is called
2024-11-18 16:27:37 INFO  Keywords:309 - Waiting for webElement...CloseButtonBGA
2024-11-18 16:28:21 INFO  Keywords:466 - switching to parent window...
2024-11-18 16:28:37 INFO  Keywords:535 - ClearText is called
2024-11-18 16:28:37 INFO  Keywords:309 - Waiting for webElement...samlTextArea
2024-11-18 16:28:37 INFO  Keywords:313 - Element found...samlTextArea
2024-11-18 16:28:38 INFO  Keywords:539 - LinkId: 548492
2024-11-18 16:29:13 INFO  Keywords:143 - ClickOnLink is called
2024-11-18 16:29:13 INFO  Keywords:309 - Waiting for webElement...postsamldata
2024-11-18 16:29:13 INFO  Keywords:313 - Element found...postsamldata
2024-11-18 16:29:30 INFO  Keywords:143 - ClickOnLink is called
2024-11-18 16:29:30 INFO  Keywords:309 - Waiting for webElement...CarrierAdditional
2024-11-18 16:29:40 INFO  Keywords:309 - Waiting for webElement...AnnuitiesCompany
2024-11-18 16:29:50 INFO  Keywords:309 - Waiting for webElement...InsuranceReplace
2024-11-18 16:30:01 INFO  Keywords:309 - Waiting for webElement...Carrier.ReplacingJH
2024-11-18 16:30:13 INFO  Keywords:309 - Waiting for webElement...Carrier.InterestIssue
2024-11-18 16:30:25 INFO  Keywords:309 - Waiting for webElement...Carrier.EntityConnection
2024-11-18 16:30:37 INFO  Keywords:132 - InputText is called
2024-11-18 16:30:37 INFO  Keywords:309 - Waiting for webElement...PremiumCollected
2024-11-18 16:30:48 INFO  Keywords:309 - Waiting for webElement...ResultApplication
2024-11-18 16:31:00 INFO  Keywords:132 - InputText is called
2024-11-18 16:31:00 INFO  Keywords:309 - Waiting for webElement...ResultGiveDetails
2024-11-18 16:31:10 INFO  Keywords:309 - Waiting for webElement...PolicySettlement
2024-11-18 16:31:22 INFO  Keywords:309 - Waiting for webElement...PremiumLoans
2024-11-18 16:31:33 INFO  Keywords:309 - Waiting for webElement...EvaluatingFinancing
2024-11-18 16:31:44 INFO  Keywords:309 - Waiting for webElement...PersonallyInsured
2024-11-18 16:31:55 INFO  Keywords:309 - Waiting for webElement...PolicyProposedInsured
2024-11-18 16:32:07 INFO  Keywords:309 - Waiting for webElement...ProposedInsuredWritten
2024-11-18 16:32:19 INFO  Keywords:309 - Waiting for webElement...ConsentRelationshipTerminates
2024-11-18 16:32:29 INFO  Keywords:132 - InputText is called
2024-11-18 16:32:29 INFO  Keywords:309 - Waiting for webElement...HealthPoliciesForce
2024-11-18 16:32:39 INFO  Keywords:132 - InputText is called
2024-11-18 16:32:39 INFO  Keywords:309 - Waiting for webElement...SoldForceHP
2024-11-18 16:32:49 INFO  Keywords:132 - InputText is called
2024-11-18 16:32:49 INFO  Keywords:309 - Waiting for webElement...NameWholeSaler
