2024-11-19 11:45:02 INFO  Keywords:106 - Navigate is called
2024-11-19 11:47:21 INFO  Keywords:313 - Element found...next
2024-11-19 11:47:40 INFO  Keywords:309 - Waiting for webElement...financialDetails.SourceOfFundsLI
2024-11-19 11:47:40 INFO  Keywords:313 - Element found...financialDetails.SourceOfFundsLI
2024-11-19 11:47:40 INFO  Keywords:309 - Waiting for webElement...financialDetails.SurrenderChargeSOFLI
2024-11-19 11:47:40 INFO  Keywords:313 - Element found...financialDetails.SurrenderChargeSOFLI
2024-11-19 11:47:40 INFO  Keywords:132 - InputText is called
2024-11-19 11:47:40 INFO  Keywords:309 - Waiting for webElement...financialdetails.purchase
2024-11-19 11:47:40 INFO  Keywords:313 - Element found...financialdetails.purchase
2024-11-19 11:47:41 INFO  Keywords:309 - Waiting for webElement...financialDetails.envisiontaking
2024-11-19 11:47:41 INFO  Keywords:313 - Element found...financialDetails.envisiontaking
2024-11-19 11:47:41 INFO  Keywords:309 - Waiting for webElement...financialDetails.federalfaxbracket
2024-11-19 11:47:41 INFO  Keywords:313 - Element found...financialDetails.federalfaxbracket
2024-11-19 11:47:41 INFO  Keywords:309 - Waiting for webElement...financialDetails.riskTolerance
2024-11-19 11:47:41 INFO  Keywords:313 - Element found...financialDetails.riskTolerance
2024-11-19 11:47:41 INFO  Keywords:309 - Waiting for webElement...financialDetails.Investmentobjectives
2024-11-19 11:47:41 INFO  Keywords:313 - Element found...financialDetails.Investmentobjectives
2024-11-19 11:47:41 INFO  Keywords:309 - Waiting for webElement...financialDetails.timehorizon
2024-11-19 11:47:41 INFO  Keywords:313 - Element found...financialDetails.timehorizon
2024-11-19 11:47:42 INFO  Keywords:309 - Waiting for webElement...financialDetails.investmentexperienceFA
2024-11-19 11:47:42 INFO  Keywords:313 - Element found...financialDetails.investmentexperienceFA
2024-11-19 11:47:42 INFO  Keywords:132 - InputText is called
2024-11-19 11:47:42 INFO  Keywords:309 - Waiting for webElement...financialDetails.investmentstartyear
2024-11-19 11:47:42 INFO  Keywords:313 - Element found...financialDetails.investmentstartyear
2024-11-19 11:47:42 INFO  Keywords:132 - InputText is called
2024-11-19 11:47:42 INFO  Keywords:309 - Waiting for webElement...financialdetails.wages
2024-11-19 11:47:42 INFO  Keywords:313 - Element found...financialdetails.wages
2024-11-19 11:47:42 INFO  Keywords:132 - InputText is called
2024-11-19 11:47:42 INFO  Keywords:309 - Waiting for webElement...financialdetails.livingexpenses
2024-11-19 11:47:42 INFO  Keywords:313 - Element found...financialdetails.livingexpenses
2024-11-19 11:47:42 INFO  Keywords:132 - InputText is called
2024-11-19 11:47:42 INFO  Keywords:309 - Waiting for webElement...financialdetails.personalinvestment
2024-11-19 11:47:42 INFO  Keywords:313 - Element found...financialdetails.personalinvestment
2024-11-19 11:47:42 INFO  Keywords:132 - InputText is called
2024-11-19 11:47:42 INFO  Keywords:309 - Waiting for webElement...financialdetails.fixeddebtexpenses
2024-11-19 11:47:42 INFO  Keywords:313 - Element found...financialdetails.fixeddebtexpenses
2024-11-19 11:47:42 INFO  Keywords:132 - InputText is called
2024-11-19 11:47:42 INFO  Keywords:309 - Waiting for webElement...financialdetails.rentalincome
2024-11-19 11:47:52 INFO  Keywords:132 - InputText is called
2024-11-19 11:47:52 INFO  Keywords:309 - Waiting for webElement...financialdetails.variabledebtexpenses
2024-11-19 11:48:02 INFO  Keywords:132 - InputText is called
2024-11-19 11:48:02 INFO  Keywords:309 - Waiting for webElement...financialdetails.incomepension
2024-11-19 11:48:12 INFO  Keywords:132 - InputText is called
2024-11-19 11:48:12 INFO  Keywords:309 - Waiting for webElement...financialdetails.discretionaryexpenses
2024-11-19 11:48:23 INFO  Keywords:132 - InputText is called
2024-11-19 11:48:23 INFO  Keywords:309 - Waiting for webElement...financialdetails.socialsecurityincome
2024-11-19 11:48:33 INFO  Keywords:132 - InputText is called
2024-11-19 11:48:33 INFO  Keywords:309 - Waiting for webElement...financialdetails.otherincome
2024-11-19 11:48:43 INFO  Keywords:132 - InputText is called
2024-11-19 11:48:43 INFO  Keywords:309 - Waiting for webElement...financialdetails.bonds
2024-11-19 11:48:43 INFO  Keywords:313 - Element found...financialdetails.bonds
2024-11-19 11:48:43 INFO  Keywords:132 - InputText is called
2024-11-19 11:48:43 INFO  Keywords:309 - Waiting for webElement...financialdetails.businessTrustRealstate
2024-11-19 11:48:43 INFO  Keywords:313 - Element found...financialdetails.businessTrustRealstate
2024-11-19 11:48:43 INFO  Keywords:132 - InputText is called
2024-11-19 11:48:43 INFO  Keywords:309 - Waiting for webElement...financialdetails.retirementplan
2024-11-19 11:48:43 INFO  Keywords:313 - Element found...financialdetails.retirementplan
2024-11-19 11:48:43 INFO  Keywords:132 - InputText is called
2024-11-19 11:48:43 INFO  Keywords:309 - Waiting for webElement...financialdetails.equities
2024-11-19 11:48:43 INFO  Keywords:313 - Element found...financialdetails.equities
2024-11-19 11:48:43 INFO  Keywords:132 - InputText is called
2024-11-19 11:48:43 INFO  Keywords:309 - Waiting for webElement...financialdetails.facevalueilfeinsurance
2024-11-19 11:48:43 INFO  Keywords:313 - Element found...financialdetails.facevalueilfeinsurance
2024-11-19 11:48:43 INFO  Keywords:132 - InputText is called
2024-11-19 11:48:43 INFO  Keywords:309 - Waiting for webElement...financialdetails.fixedannuity
2024-11-19 11:48:43 INFO  Keywords:313 - Element found...financialdetails.fixedannuity
2024-11-19 11:48:43 INFO  Keywords:132 - InputText is called
2024-11-19 11:48:43 INFO  Keywords:309 - Waiting for webElement...financialdetails.indexannuity
2024-11-19 11:48:43 INFO  Keywords:313 - Element found...financialdetails.indexannuity
2024-11-19 11:48:43 INFO  Keywords:132 - InputText is called
2024-11-19 11:48:43 INFO  Keywords:309 - Waiting for webElement...financialdetails.liquidnetworth
2024-11-19 11:48:43 INFO  Keywords:313 - Element found...financialdetails.liquidnetworth
2024-11-19 11:48:43 INFO  Keywords:132 - InputText is called
2024-11-19 11:48:43 INFO  Keywords:309 - Waiting for webElement...financialdetails.AlerternativeInvetment
2024-11-19 11:48:43 INFO  Keywords:313 - Element found...financialdetails.AlerternativeInvetment
2024-11-19 11:48:43 INFO  Keywords:132 - InputText is called
2024-11-19 11:48:43 INFO  Keywords:309 - Waiting for webElement...financialdetails.mutualfund
2024-11-19 11:48:43 INFO  Keywords:313 - Element found...financialdetails.mutualfund
2024-11-19 11:48:43 INFO  Keywords:132 - InputText is called
2024-11-19 11:48:43 INFO  Keywords:309 - Waiting for webElement...financialdetails.otherbrokerage
2024-11-19 11:48:43 INFO  Keywords:313 - Element found...financialdetails.otherbrokerage
2024-11-19 11:48:43 INFO  Keywords:132 - InputText is called
2024-11-19 11:48:43 INFO  Keywords:309 - Waiting for webElement...financialdetails.policypremium
2024-11-19 11:48:43 INFO  Keywords:313 - Element found...financialdetails.policypremium
2024-11-19 11:48:43 INFO  Keywords:132 - InputText is called
2024-11-19 11:48:43 INFO  Keywords:309 - Waiting for webElement...financialdetails.variableannuity
2024-11-19 11:48:43 INFO  Keywords:313 - Element found...financialdetails.variableannuity
2024-11-19 11:48:43 INFO  Keywords:132 - InputText is called
2024-11-19 11:48:43 INFO  Keywords:309 - Waiting for webElement...financialdetails.totalpremium
2024-11-19 11:48:43 INFO  Keywords:313 - Element found...financialdetails.totalpremium
2024-11-19 11:48:43 INFO  Keywords:309 - Waiting for webElement...financialdetails.anticipatedchanges
2024-11-19 11:48:43 INFO  Keywords:313 - Element found...financialdetails.anticipatedchanges
2024-11-19 11:48:43 INFO  Keywords:309 - Waiting for webElement...financialdetails.nonguaranteedelement
2024-11-19 11:49:34 INFO  Keywords:309 - Waiting for webElement...financialdetails.reversemortgage
2024-11-19 11:49:34 INFO  Keywords:313 - Element found...financialdetails.reversemortgage
2024-11-19 11:49:34 INFO  Keywords:143 - ClickOnLink is called
2024-11-19 11:49:34 INFO  Keywords:309 - Waiting for webElement...next
2024-11-19 11:49:34 INFO  Keywords:313 - Element found...next
2024-11-19 11:49:54 INFO  Keywords:309 - Waiting for webElement...payment.modal
2024-11-19 11:49:54 INFO  Keywords:313 - Element found...payment.modal
2024-11-19 11:50:10 INFO  Keywords:309 - Waiting for webElement...payment.method
2024-11-19 11:50:10 INFO  Keywords:313 - Element found...payment.method
2024-11-19 11:50:10 INFO  Keywords:132 - InputText is called
2024-11-19 11:50:10 INFO  Keywords:309 - Waiting for webElement...payment.premium
2024-11-19 11:50:10 INFO  Keywords:313 - Element found...payment.premium
2024-11-19 11:50:10 INFO  Keywords:143 - ClickOnLink is called
2024-11-19 11:50:10 INFO  Keywords:309 - Waiting for webElement...next
2024-11-19 11:50:10 INFO  Keywords:313 - Element found...next
2024-11-19 11:50:30 INFO  Keywords:309 - Waiting for webElement...existinginsurance.borrowingfunds
2024-11-19 11:50:30 INFO  Keywords:313 - Element found...existinginsurance.borrowingfunds
2024-11-19 11:50:30 INFO  Keywords:309 - Waiting for webElement...existinginsurance.terminatingexistinglifepolicy
2024-11-19 11:50:30 INFO  Keywords:313 - Element found...existinginsurance.terminatingexistinglifepolicy
2024-11-19 11:50:30 INFO  Keywords:309 - Waiting for webElement...existinginsurance.longtermcoverage
2024-11-19 11:50:30 INFO  Keywords:313 - Element found...existinginsurance.longtermcoverage
2024-11-19 11:50:31 INFO  Keywords:309 - Waiting for webElement...existanceterminating.InsuranceCompanyName
2024-11-19 11:50:31 INFO  Keywords:313 - Element found...existanceterminating.InsuranceCompanyName
2024-11-19 11:50:31 INFO  Keywords:132 - InputText is called
2024-11-19 11:50:31 INFO  Keywords:309 - Waiting for webElement...existanceterminating.ProductName
2024-11-19 11:50:31 INFO  Keywords:313 - Element found...existanceterminating.ProductName
2024-11-19 11:50:31 INFO  Keywords:132 - InputText is called
2024-11-19 11:50:31 INFO  Keywords:309 - Waiting for webElement...existanceterminating.Insured
2024-11-19 11:50:31 INFO  Keywords:313 - Element found...existanceterminating.Insured
2024-11-19 11:50:31 INFO  Keywords:132 - InputText is called
2024-11-19 11:50:31 INFO  Keywords:309 - Waiting for webElement...existanceterminating.Owner
2024-11-19 11:50:31 INFO  Keywords:313 - Element found...existanceterminating.Owner
2024-11-19 11:50:31 INFO  Keywords:132 - InputText is called
2024-11-19 11:50:31 INFO  Keywords:309 - Waiting for webElement...existanceterminating.DateIssued
2024-11-19 11:50:31 INFO  Keywords:313 - Element found...existanceterminating.DateIssued
2024-11-19 11:50:31 INFO  Keywords:132 - InputText is called
2024-11-19 11:50:31 INFO  Keywords:309 - Waiting for webElement...existanceterminating.AmountOfInsurance
2024-11-19 11:50:31 INFO  Keywords:313 - Element found...existanceterminating.AmountOfInsurance
2024-11-19 11:50:31 INFO  Keywords:309 - Waiting for webElement...existanceterminating.ExistingInsuranceType
2024-11-19 11:50:31 INFO  Keywords:313 - Element found...existanceterminating.ExistingInsuranceType
2024-11-19 11:50:32 INFO  Keywords:309 - Waiting for webElement...existanceterminating.ProductType
2024-11-19 11:50:32 INFO  Keywords:313 - Element found...existanceterminating.ProductType
2024-11-19 11:50:32 INFO  Keywords:309 - Waiting for webElement...existanceterminating.LifeProductType
2024-11-19 11:50:32 INFO  Keywords:313 - Element found...existanceterminating.LifeProductType
2024-11-19 11:50:32 INFO  Keywords:132 - InputText is called
2024-11-19 11:50:32 INFO  Keywords:309 - Waiting for webElement...existanceterminating.PolicyNo
2024-11-19 11:50:32 INFO  Keywords:313 - Element found...existanceterminating.PolicyNo
2024-11-19 11:50:32 INFO  Keywords:309 - Waiting for webElement...existanceterminating.PurposeOfPolicy
2024-11-19 11:50:32 INFO  Keywords:313 - Element found...existanceterminating.PurposeOfPolicy
2024-11-19 11:50:32 INFO  Keywords:309 - Waiting for webElement...existanceterminating.FundsNewPolicy
2024-11-19 11:50:32 INFO  Keywords:313 - Element found...existanceterminating.FundsNewPolicy
2024-11-19 11:50:33 INFO  Keywords:309 - Waiting for webElement...existanceterminating.ReplacingNewPolicy
2024-11-19 11:50:33 INFO  Keywords:313 - Element found...existanceterminating.ReplacingNewPolicy
2024-11-19 11:50:33 INFO  Keywords:309 - Waiting for webElement...existanceterminating.ReplacementThType
2024-11-19 11:50:33 INFO  Keywords:313 - Element found...existanceterminating.ReplacementThType
2024-11-19 11:50:33 INFO  Keywords:309 - Waiting for webElement...existance.suvivorship
2024-11-19 11:50:33 INFO  Keywords:313 - Element found...existance.suvivorship
2024-11-19 11:50:33 INFO  Keywords:309 - Waiting for webElement...existnace.soldSettled
2024-11-19 11:50:33 INFO  Keywords:313 - Element found...existnace.soldSettled
2024-11-19 11:50:34 INFO  Keywords:309 - Waiting for webElement...existanceterminating.1035ThExchange
2024-11-19 11:50:34 INFO  Keywords:313 - Element found...existanceterminating.1035ThExchange
2024-11-19 11:50:34 INFO  Keywords:132 - InputText is called
2024-11-19 11:50:34 INFO  Keywords:309 - Waiting for webElement...existanceterminating.ReasonReplacement
2024-11-19 11:50:34 INFO  Keywords:313 - Element found...existanceterminating.ReasonReplacement
2024-11-19 11:50:34 INFO  Keywords:132 - InputText is called
2024-11-19 11:50:34 INFO  Keywords:309 - Waiting for webElement...existanceterminating.NoOfPolicy
2024-11-19 11:50:34 INFO  Keywords:313 - Element found...existanceterminating.NoOfPolicy
2024-11-19 11:50:34 INFO  Keywords:132 - InputText is called
2024-11-19 11:50:34 INFO  Keywords:309 - Waiting for webElement...existanceterminating.PremiumPayment
2024-11-19 11:50:34 INFO  Keywords:313 - Element found...existanceterminating.PremiumPayment
2024-11-19 11:50:34 INFO  Keywords:132 - InputText is called
2024-11-19 11:50:34 INFO  Keywords:309 - Waiting for webElement...existanceterminating.FrequencyPremium
2024-11-19 11:50:34 INFO  Keywords:313 - Element found...existanceterminating.FrequencyPremium
2024-11-19 11:50:34 INFO  Keywords:132 - InputText is called
2024-11-19 11:50:34 INFO  Keywords:309 - Waiting for webElement...existanceterminating.AmountBeingExchanged
2024-11-19 11:50:34 INFO  Keywords:313 - Element found...existanceterminating.AmountBeingExchanged
2024-11-19 11:50:34 INFO  Keywords:132 - InputText is called
2024-11-19 11:50:34 INFO  Keywords:309 - Waiting for webElement...existanceterminating.SurrenderCharge
2024-11-19 11:50:34 INFO  Keywords:313 - Element found...existanceterminating.SurrenderCharge
2024-11-19 11:50:34 INFO  Keywords:132 - InputText is called
2024-11-19 11:50:34 INFO  Keywords:309 - Waiting for webElement...existanceterminating.DeathBenefit
2024-11-19 11:50:34 INFO  Keywords:313 - Element found...existanceterminating.DeathBenefit
2024-11-19 11:50:34 INFO  Keywords:132 - InputText is called
2024-11-19 11:50:34 INFO  Keywords:309 - Waiting for webElement...existanceterminating.SpecialFeatures
2024-11-19 11:50:34 INFO  Keywords:313 - Element found...existanceterminating.SpecialFeatures
2024-11-19 11:50:34 INFO  Keywords:309 - Waiting for webElement...existinginsurance.longtermpolicyYes
2024-11-19 11:50:34 INFO  Keywords:313 - Element found...existinginsurance.longtermpolicyYes
2024-11-19 11:50:34 INFO  Keywords:132 - InputText is called
2024-11-19 11:50:34 INFO  Keywords:309 - Waiting for webElement...existinglongtermpolicy.InsuranceName
2024-11-19 11:50:34 INFO  Keywords:313 - Element found...existinglongtermpolicy.InsuranceName
2024-11-19 11:50:34 INFO  Keywords:132 - InputText is called
2024-11-19 11:50:34 INFO  Keywords:309 - Waiting for webElement...existinglongtermpolicy.policyCertificateNumber
2024-11-19 11:50:34 INFO  Keywords:313 - Element found...existinglongtermpolicy.policyCertificateNumber
2024-11-19 11:50:34 INFO  Keywords:132 - InputText is called
2024-11-19 11:50:34 INFO  Keywords:309 - Waiting for webElement...existinglongtermpolicy.ProductName
2024-11-19 11:50:34 INFO  Keywords:313 - Element found...existinglongtermpolicy.ProductName
2024-11-19 11:50:34 INFO  Keywords:309 - Waiting for webElement...existinglongtermpolicy.ProductType
2024-11-19 11:50:34 INFO  Keywords:313 - Element found...existinglongtermpolicy.ProductType
2024-11-19 11:50:35 INFO  Keywords:132 - InputText is called
2024-11-19 11:50:35 INFO  Keywords:309 - Waiting for webElement...existinglongtermpolicy.Insured
2024-11-19 11:50:35 INFO  Keywords:313 - Element found...existinglongtermpolicy.Insured
2024-11-19 11:50:35 INFO  Keywords:132 - InputText is called
2024-11-19 11:50:35 INFO  Keywords:309 - Waiting for webElement...existinglongtermpolicy.Owner
2024-11-19 11:50:35 INFO  Keywords:313 - Element found...existinglongtermpolicy.Owner
2024-11-19 11:50:35 INFO  Keywords:132 - InputText is called
2024-11-19 11:50:35 INFO  Keywords:309 - Waiting for webElement...existinglongtermpolicy.DailyBenefit
2024-11-19 11:50:35 INFO  Keywords:313 - Element found...existinglongtermpolicy.DailyBenefit
2024-11-19 11:50:35 INFO  Keywords:132 - InputText is called
2024-11-19 11:50:35 INFO  Keywords:309 - Waiting for webElement...existinglongtermpolicy.AmountOfInsurance
2024-11-19 11:50:35 INFO  Keywords:313 - Element found...existinglongtermpolicy.AmountOfInsurance
2024-11-19 11:50:35 INFO  Keywords:132 - InputText is called
2024-11-19 11:50:35 INFO  Keywords:309 - Waiting for webElement...existinglongtermpolicy.benefitAmount
2024-11-19 11:50:35 INFO  Keywords:313 - Element found...existinglongtermpolicy.benefitAmount
2024-11-19 11:50:35 INFO  Keywords:132 - InputText is called
2024-11-19 11:50:35 INFO  Keywords:309 - Waiting for webElement...existinglongtermpolicy.benefitPeriod
2024-11-19 11:50:35 INFO  Keywords:313 - Element found...existinglongtermpolicy.benefitPeriod
2024-11-19 11:50:35 INFO  Keywords:309 - Waiting for webElement...existinginsurance.longterminsuranceYes
2024-11-19 11:50:35 INFO  Keywords:313 - Element found...existinginsurance.longterminsuranceYes
2024-11-19 11:50:35 INFO  Keywords:132 - InputText is called
2024-11-19 11:50:35 INFO  Keywords:309 - Waiting for webElement...existinglongterminsurance.InsuranceCompany
2024-11-19 11:50:35 INFO  Keywords:313 - Element found...existinglongterminsurance.InsuranceCompany
2024-11-19 11:50:35 INFO  Keywords:132 - InputText is called
2024-11-19 11:50:35 INFO  Keywords:309 - Waiting for webElement...existinglongterminsurance.Certificate
2024-11-19 11:50:35 INFO  Keywords:313 - Element found...existinglongterminsurance.Certificate
2024-11-19 11:50:35 INFO  Keywords:132 - InputText is called
2024-11-19 11:50:35 INFO  Keywords:309 - Waiting for webElement...existinglongterminsurance.LTCBenefit
2024-11-19 11:50:35 INFO  Keywords:313 - Element found...existinglongterminsurance.LTCBenefit
2024-11-19 11:50:35 INFO  Keywords:132 - InputText is called
2024-11-19 11:50:35 INFO  Keywords:309 - Waiting for webElement...existinglongterminsurance.IssueDate
2024-11-19 11:50:35 INFO  Keywords:313 - Element found...existinglongterminsurance.IssueDate
2024-11-19 11:50:35 INFO  Keywords:309 - Waiting for webElement...existinglongterminsurance.LapseDate
2024-11-19 11:50:35 INFO  Keywords:313 - Element found...existinglongterminsurance.LapseDate
2024-11-19 11:50:35 INFO  Keywords:309 - Waiting for webElement...existance.AgentReadNotice
2024-11-19 11:50:45 INFO  Keywords:143 - ClickOnLink is called
2024-11-19 11:50:45 INFO  Keywords:309 - Waiting for webElement...next
2024-11-19 11:50:45 INFO  Keywords:313 - Element found...next
2024-11-19 11:51:04 INFO  Keywords:143 - ClickOnLink is called
2024-11-19 11:51:04 INFO  Keywords:309 - Waiting for webElement...next
2024-11-19 11:51:04 INFO  Keywords:313 - Element found...next
2024-11-19 11:51:23 INFO  Keywords:132 - InputText is called
2024-11-19 11:51:23 INFO  Keywords:309 - Waiting for webElement...additionalclientquestion.q1
2024-11-19 11:51:23 INFO  Keywords:313 - Element found...additionalclientquestion.q1
2024-11-19 11:51:23 INFO  Keywords:132 - InputText is called
2024-11-19 11:51:23 INFO  Keywords:309 - Waiting for webElement...additionalclientquestion.q2
2024-11-19 11:51:23 INFO  Keywords:313 - Element found...additionalclientquestion.q2
2024-11-19 11:51:23 INFO  Keywords:132 - InputText is called
2024-11-19 11:51:23 INFO  Keywords:309 - Waiting for webElement...additionalclientquestion.q3
2024-11-19 11:52:13 INFO  Keywords:132 - InputText is called
2024-11-19 11:52:13 INFO  Keywords:309 - Waiting for webElement...additionalclientquestion.q4
2024-11-19 11:53:03 INFO  Keywords:132 - InputText is called
2024-11-19 11:53:03 INFO  Keywords:309 - Waiting for webElement...additionalclientquestion.q10
2024-11-19 11:53:03 INFO  Keywords:313 - Element found...additionalclientquestion.q10
2024-11-19 11:53:03 INFO  Keywords:132 - InputText is called
2024-11-19 11:53:03 INFO  Keywords:309 - Waiting for webElement...additionalclientquestion.q5
2024-11-19 11:53:54 INFO  Keywords:132 - InputText is called
2024-11-19 11:53:54 INFO  Keywords:309 - Waiting for webElement...additionalclientquestion.q6
2024-11-19 11:53:54 INFO  Keywords:313 - Element found...additionalclientquestion.q6
2024-11-19 11:53:54 INFO  Keywords:522 - GetText is called
2024-11-19 11:53:54 INFO  Keywords:309 - Waiting for webElement...ebixTxnID
2024-11-19 11:53:54 INFO  Keywords:313 - Element found...ebixTxnID
2024-11-19 11:53:54 INFO  Keywords:526 - LinkId: 548572
2024-11-19 11:53:54 INFO  Keywords:570 - LinkId: 548572
2024-11-19 11:53:54 INFO  Keywords:522 - GetText is called
2024-11-19 11:53:54 INFO  Keywords:309 - Waiting for webElement...ebixTxnID
2024-11-19 11:53:54 INFO  Keywords:313 - Element found...ebixTxnID
2024-11-19 11:53:54 INFO  Keywords:526 - LinkId: 548572
2024-11-19 11:53:54 INFO  Keywords:143 - ClickOnLink is called
2024-11-19 11:53:54 INFO  Keywords:309 - Waiting for webElement...next
2024-11-19 11:53:54 INFO  Keywords:313 - Element found...next
2024-11-19 11:54:12 INFO  Keywords:143 - ClickOnLink is called
2024-11-19 11:54:12 INFO  Keywords:309 - Waiting for webElement...BGAPopUp
2024-11-19 11:54:38 INFO  Keywords:143 - ClickOnLink is called
2024-11-19 11:54:38 INFO  Keywords:309 - Waiting for webElement...AssignButton
2024-11-19 11:55:04 INFO  Keywords:143 - ClickOnLink is called
2024-11-19 11:55:04 INFO  Keywords:309 - Waiting for webElement...BGA2PopUp
2024-11-19 11:55:30 INFO  Keywords:143 - ClickOnLink is called
2024-11-19 11:55:30 INFO  Keywords:309 - Waiting for webElement...CloseButtonBGA
2024-11-19 11:56:12 INFO  Keywords:467 - switching to parent window...
2024-11-19 11:56:28 INFO  Keywords:536 - ClearText is called
2024-11-19 11:56:28 INFO  Keywords:309 - Waiting for webElement...samlTextArea
2024-11-19 11:56:28 INFO  Keywords:313 - Element found...samlTextArea
2024-11-19 11:56:28 INFO  Keywords:540 - LinkId: 548572
2024-11-19 11:56:53 INFO  Keywords:143 - ClickOnLink is called
2024-11-19 11:56:53 INFO  Keywords:309 - Waiting for webElement...postsamldata
2024-11-19 11:56:53 INFO  Keywords:313 - Element found...postsamldata
2024-11-19 11:57:09 INFO  Keywords:143 - ClickOnLink is called
2024-11-19 11:57:09 INFO  Keywords:309 - Waiting for webElement...CarrierAdditional
2024-11-19 11:57:19 INFO  Keywords:309 - Waiting for webElement...AnnuitiesCompany
